,Bin_centers_keV,Rate_cps,Err_rate_Hz
1723,4308.75,0.0,0.0
1724,4311.25,9.044673695800917e-05,4.044901043623021e-05
1725,4313.75,1.8089347391601832e-05,1.8089347391601832e-05
1726,4316.25,1.8089347391601832e-05,1.8089347391601832e-05
1727,4318.75,5.4268042174805494e-05,3.133166875801792e-05
1728,4321.25,1.8089347391601832e-05,1.8089347391601832e-05
1729,4323.75,3.6178694783203665e-05,2.5582200415681684e-05
1730,4326.25,0.0,0.0
1731,4328.75,1.8089347391601832e-05,1.8089347391601832e-05
1732,4331.25,0.0,0.0
1733,4333.75,1.8089347391601832e-05,1.8089347391601832e-05
1734,4336.25,7.235738956640733e-05,3.6178694783203665e-05
1735,4338.75,1.8089347391601832e-05,1.8089347391601832e-05
1736,4341.25,0.00012662543174121282,4.7859914577633384e-05
1737,4343.75,1.8089347391601832e-05,1.8089347391601832e-05
1738,4346.25,0.0,0.0
1739,4348.75,0.0,0.0
1740,4351.25,1.8089347391601832e-05,1.8089347391601832e-05
1741,4353.75,1.8089347391601832e-05,1.8089347391601832e-05
1742,4356.25,7.235738956640733e-05,3.6178694783203665e-05
1743,4358.75,5.4268042174805494e-05,3.133166875801792e-05
1744,4361.25,0.0,0.0
1745,4363.75,5.4268042174805494e-05,3.133166875801792e-05
1746,4366.25,3.6178694783203665e-05,2.5582200415681684e-05
1747,4368.75,1.8089347391601832e-05,1.8089347391601832e-05
1748,4371.25,3.6178694783203665e-05,2.5582200415681684e-05
1749,4373.75,5.4268042174805494e-05,3.133166875801792e-05
1750,4376.25,5.4268042174805494e-05,3.133166875801792e-05
1751,4378.75,5.4268042174805494e-05,3.133166875801792e-05
1752,4381.25,7.235738956640733e-05,3.6178694783203665e-05
1753,4383.75,5.4268042174805494e-05,3.133166875801792e-05
1754,4386.25,1.8089347391601832e-05,1.8089347391601832e-05
1755,4388.75,3.6178694783203665e-05,2.5582200415681684e-05
1756,4391.25,3.6178694783203665e-05,2.5582200415681684e-05
1757,4393.75,5.4268042174805494e-05,3.133166875801792e-05
1758,4396.25,7.235738956640733e-05,3.6178694783203665e-05
1759,4398.75,0.0,0.0
1760,4401.25,5.4268042174805494e-05,3.133166875801792e-05
1761,4403.75,9.044673695800917e-05,4.044901043623021e-05
1762,4406.25,0.0,0.0
1763,4408.75,3.6178694783203665e-05,2.5582200415681684e-05
1764,4411.25,5.4268042174805494e-05,3.133166875801792e-05
1765,4413.75,3.6178694783203665e-05,2.5582200415681684e-05
1766,4416.25,0.00012662543174121282,4.7859914577633384e-05
1767,4418.75,0.0,0.0
1768,4421.25,1.8089347391601832e-05,1.8089347391601832e-05
1769,4423.75,9.044673695800917e-05,4.044901043623021e-05
1770,4426.25,5.4268042174805494e-05,3.133166875801792e-05
1771,4428.75,5.4268042174805494e-05,3.133166875801792e-05
1772,4431.25,3.6178694783203665e-05,2.5582200415681684e-05
1773,4433.75,3.6178694783203665e-05,2.5582200415681684e-05
1774,4436.25,3.6178694783203665e-05,2.5582200415681684e-05
1775,4438.75,1.8089347391601832e-05,1.8089347391601832e-05
1776,4441.25,1.8089347391601832e-05,1.8089347391601832e-05
1777,4443.75,3.6178694783203665e-05,2.5582200415681684e-05
1778,4446.25,9.044673695800917e-05,4.044901043623021e-05
1779,4448.75,1.8089347391601832e-05,1.8089347391601832e-05
1780,4451.25,3.6178694783203665e-05,2.5582200415681684e-05
1781,4453.75,7.235738956640733e-05,3.6178694783203665e-05
1782,4456.25,1.8089347391601832e-05,1.8089347391601832e-05
1783,4458.75,5.4268042174805494e-05,3.133166875801792e-05
1784,4461.25,1.8089347391601832e-05,1.8089347391601832e-05
1785,4463.75,0.0,0.0
1786,4466.25,5.4268042174805494e-05,3.133166875801792e-05
1787,4468.75,5.4268042174805494e-05,3.133166875801792e-05
1788,4471.25,3.6178694783203665e-05,2.5582200415681684e-05
1789,4473.75,1.8089347391601832e-05,1.8089347391601832e-05
1790,4476.25,5.4268042174805494e-05,3.133166875801792e-05
1791,4478.75,5.4268042174805494e-05,3.133166875801792e-05
1792,4481.25,1.8089347391601832e-05,1.8089347391601832e-05
1793,4483.75,3.6178694783203665e-05,2.5582200415681684e-05
1794,4486.25,3.6178694783203665e-05,2.5582200415681684e-05
1795,4488.75,3.6178694783203665e-05,2.5582200415681684e-05
1796,4491.25,9.044673695800917e-05,4.044901043623021e-05
1797,4493.75,3.6178694783203665e-05,2.5582200415681684e-05
1798,4496.25,3.6178694783203665e-05,2.5582200415681684e-05
1799,4498.75,3.6178694783203665e-05,2.5582200415681684e-05
1800,4501.25,5.4268042174805494e-05,3.133166875801792e-05
1801,4503.75,3.6178694783203665e-05,2.5582200415681684e-05
1802,4506.25,3.6178694783203665e-05,2.5582200415681684e-05
1803,4508.75,1.8089347391601832e-05,1.8089347391601832e-05
1804,4511.25,0.0,0.0
1805,4513.75,7.235738956640733e-05,3.6178694783203665e-05
1806,4516.25,5.4268042174805494e-05,3.133166875801792e-05
1807,4518.75,5.4268042174805494e-05,3.133166875801792e-05
1808,4521.25,5.4268042174805494e-05,3.133166875801792e-05
1809,4523.75,7.235738956640733e-05,3.6178694783203665e-05
1810,4526.25,0.0,0.0
1811,4528.75,3.6178694783203665e-05,2.5582200415681684e-05
1812,4531.25,5.4268042174805494e-05,3.133166875801792e-05
1813,4533.75,5.4268042174805494e-05,3.133166875801792e-05
1814,4536.25,3.6178694783203665e-05,2.5582200415681684e-05
1815,4538.75,9.044673695800917e-05,4.044901043623021e-05
1816,4541.25,3.6178694783203665e-05,2.5582200415681684e-05
1817,4543.75,5.4268042174805494e-05,3.133166875801792e-05
1818,4546.25,1.8089347391601832e-05,1.8089347391601832e-05
1819,4548.75,1.8089347391601832e-05,1.8089347391601832e-05
1820,4551.25,3.6178694783203665e-05,2.5582200415681684e-05
1821,4553.75,3.6178694783203665e-05,2.5582200415681684e-05
1822,4556.25,1.8089347391601832e-05,1.8089347391601832e-05
